data,time,second,type,id,lat,lng,xSpeed,ySpeed,xDistance,yDistance,area,status,Vx平均值,Vy平均值
2024/12/20,17:18:54,881531,右后,1027,29.47863252,106.4888134,5.5m/s,3.5m/s,-17.2m,-6.6m,-7.0dBm,运动,0,0
2024/12/20,17:18:55,6002,左后,781,29.47874565,106.4889897,9.0m/s,0.0m/s,0.0m,5.8m,-2.0dBm,运动,0,0
2024/12/20,17:18:55,6002,左后,787,29.47861889,106.4888214,5.2m/s,1.2m/s,-18.4m,-5.4m,-2.0dBm,运动,0,0
2024/12/20,17:18:55,6002,左后,774,29.47868877,106.4889361,0.0m/s,0.0m/s,-7.6m,2.8m,-1.0dBm,运动到停止,0,0
2024/12/20,17:18:55,19585,前向,8,29.47887269,106.488923,0.0m/s,0.0m/s,11.4m,-4.7m,,运动到停止,0,0
2024/12/20,17:18:55,27391,右后,1036,29.47811779,106.4886487,6.5m/s,1.2m/s,-76.4m,-4.2m,6.0dBm,运动,0,0
2024/12/20,17:18:55,27391,右后,1027,29.47863939,106.488816,5.5m/s,2.2m/s,-16.4m,-6.6m,-7.0dBm,运动,0,0
2024/12/20,17:18:55,27391,右后,1042,29.47843027,106.4887775,4.5m/s,0.0m/s,-39.6m,-3.0m,2.0dBm,运动,0,0
2024/12/20,17:18:55,27391,右后,1049,29.47867234,106.4888737,0.0m/s,0.0m/s,-11.2m,-2.4m,-6.0dBm,运动到停止,0,0
2024/12/20,17:18:55,27391,右后,1040,29.47875357,106.4889016,0.0m/s,0.0m/s,-1.8m,-2.6m,-3.0dBm,运动到停止,0,0
2024/12/20,17:18:55,619785,前向,40,29.47875996,106.4890027,4.5m/s,1.4m/s,1.9m,6.5m,,其他,0,0
2024/12/20,17:18:55,665977,左前,267,29.47877935,106.4890012,0.6m/s,0.5m/s,3.9m,5.7m,,运动,0,0
2024/12/20,17:18:55,719808,前向,30,29.47881336,106.4888479,-0.2m/s,-1.1m/s,2.9m,-9.6m,,其他,0,0
2024/12/20,17:18:56,6126,左后,774,29.47868876,106.4889361,0.0m/s,0.0m/s,-7.6m,2.8m,-1.0dBm,运动到停止,0,0
2024/12/20,17:18:56,16021,左前,267,29.47877569,106.4890041,-0.4m/s,0.6m/s,3.6m,6.1m,,运动,0,0
2024/12/20,17:18:56,19402,前向,8,29.47887354,106.4889233,0.0m/s,0.0m/s,11.5m,-4.7m,,运动到停止,0,0
2024/12/20,17:18:56,19402,前向,30,29.4788125,106.4888443,0.5m/s,-0.9m/s,2.7m,-9.9m,,其他,0,0
2024/12/20,17:18:56,19402,前向,40,29.47876522,106.4890176,5.0m/s,1.0m/s,2.9m,7.7m,,其他,0,0
2024/12/20,17:18:56,27534,右后,1036,29.4781637,106.4886808,5.2m/s,1.0m/s,-70.6m,-2.8m,11.0dBm,运动,0,0
2024/12/20,17:18:56,27534,右后,1027,29.47868472,106.4888501,5.2m/s,0.2m/s,-10.6m,-5.0m,-7.0dBm,运动,0,0
2024/12/20,17:18:56,27534,右后,1049,29.47867002,106.4888685,0.2m/s,0.0m/s,-11.6m,-2.8m,-6.0dBm,运动到停止,0,0
2024/12/20,17:18:56,27534,右后,1040,29.47875699,106.4889029,0.0m/s,0.0m/s,-1.4m,-2.6m,-3.0dBm,运动到停止,0,0
2024/12/20,17:18:56,156167,左后,765,29.47869724,106.4888461,3.0m/s,2.2m/s,-9.4m,-5.8m,-2.0dBm,运动,0,0
2024/12/20,17:18:56,419674,前向,22,29.47879536,106.4890049,3.3m/s,1.4m/s,5.7m,5.5m,,其他,0,0
2024/12/20,17:18:57,6280,左后,774,29.47869048,106.4889368,0.0m/s,0.0m/s,-7.4m,2.8m,-1.0dBm,运动到停止,0,0
2024/12/20,17:18:57,19829,前向,8,29.47886784,106.4889234,-0.3m/s,0.0m/s,10.9m,-4.5m,,运动到停止,0,0
2024/12/20,17:18:57,19829,前向,22,29.47882855,106.489015,4.4m/s,1.0m/s,9.5m,5.3m,,其他,0,0
2024/12/20,17:18:57,38142,右后,1036,29.47820713,106.4886882,4.5m/s,0.0m/s,-65.8m,-3.6m,15.0dBm,运动,0,0
2024/12/20,17:18:57,38142,右后,1027,29.47871038,106.4888466,0.5m/s,-0.2m/s,-8.0m,-6.2m,-9.0dBm,运动,0,0
2024/12/20,17:18:57,38142,右后,1049,29.47867003,106.4888685,0.2m/s,0.0m/s,-11.6m,-2.8m,-7.0dBm,运动到停止,0,0
2024/12/20,17:18:57,38142,右后,1040,29.478757,106.4889029,0.0m/s,0.0m/s,-1.4m,-2.6m,-3.0dBm,运动到停止,0,0
2024/12/20,17:18:57,806370,左后,765,29.47868521,106.4889956,5.5m/s,-0.2m/s,-6.2m,8.4m,-1.0dBm,运动,0,0
2024/12/20,17:18:58,6371,左后,774,29.47868935,106.4889342,-0.2m/s,0.0m/s,-7.6m,2.6m,0.0dBm,运动到停止,0,0
2024/12/20,17:18:58,19944,前向,8,29.47886356,106.4889186,-0.1m/s,-0.1m/s,10.3m,-4.8m,,运动到停止,0,0
2024/12/20,17:18:58,19944,前向,22,29.47887496,106.4890355,5.5m/s,0.5m/s,15.0m,5.6m,,其他,0,0
2024/12/20,17:18:58,27843,右后,1027,29.47870757,106.4888499,0.2m/s,-0.2m/s,-8.2m,-5.8m,-10.0dBm,运动到停止,0,0
2024/12/20,17:18:58,27843,右后,1049,29.47867404,106.4888679,0.0m/s,0.0m/s,-11.2m,-3.0m,-8.0dBm,运动到停止,0,0
2024/12/20,17:18:58,27843,右后,1040,29.47875874,106.4889036,0.0m/s,0.0m/s,-1.2m,-2.6m,-3.0dBm,运动到停止,0,0
2024/12/20,17:18:58,577895,右后,1031,29.47826602,106.4887079,4.0m/s,1.0m/s,-59.0m,-3.8m,20.0dBm,运动,0,0
2024/12/20,17:18:58,632263,右后,1037,29.47815159,106.4886634,4.5m/s,0.2m/s,-72.4m,-4.0m,1.0dBm,运动,0,0
2024/12/20,17:18:58,756479,左后,776,29.47854534,106.4889069,9.8m/s,-2.0m/s,-23.6m,5.0m,-7.0dBm,运动,0,0
2024/12/20,17:18:58,866539,左前,266,29.47894191,106.4890669,4.3m/s,0.3m/s,23.0m,6.2m,,运动,0,0
2024/12/20,17:18:59,6571,左后,776,29.47858761,106.4889117,8.0m/s,-4.8m/s,-19.0m,4.0m,-4.0dBm,运动,0.01,0
2024/12/20,17:18:59,6571,左后,774,29.47868878,106.4889362,0.0m/s,0.0m/s,-7.6m,2.8m,-1.0dBm,运动到停止,0.01,0
2024/12/20,17:18:59,16562,左前,266,29.47895191,106.4890684,5.4m/s,0.3m/s,24.1m,6.0m,,运动,0.01,0
2024/12/20,17:18:59,20102,前向,8,29.47887073,106.4889267,0.3m/s,0.0m/s,11.3m,-4.3m,,运动到停止,0.01,0
2024/12/20,17:18:59,20102,前向,22,29.4789145,106.4890632,5.8m/s,0.6m/s,20.0m,6.8m,,其他,0.01,0
2024/12/20,17:18:59,27964,右后,1037,29.47816145,106.4886822,4.0m/s,0.0m/s,-70.8m,-2.6m,2.0dBm,运动,0.01,0
2024/12/20,17:18:59,27964,右后,1031,29.47827807,106.4887124,3.5m/s,0.2m/s,-57.6m,-3.8m,19.0dBm,运动,0.01,0
2024/12/20,17:18:59,27964,右后,1027,29.47870812,106.4888479,0.0m/s,-0.2m/s,-8.2m,-6.0m,-10.0dBm,运动到停止,0.01,0
2024/12/20,17:18:59,27964,右后,1040,29.4787553,106.4889023,0.0m/s,0.0m/s,-1.6m,-2.6m,-3.0dBm,运动到停止,0.01,0
2024/12/20,17:18:59,27964,右后,1049,29.47867463,106.4888724,0.0m/s,0.0m/s,-11.0m,-2.6m,1.0dBm,运动到停止,0.01,0
2024/12/20,17:18:59,306625,左后,768,29.47859452,106.4889273,10.5m/s,-2.5m/s,-17.8m,5.2m,-5.0dBm,运动,0.01,0
2024/12/20,17:18:59,382337,右后,1043,29.47863623,106.4887736,7.5m/s,2.8m/s,-18.0m,-10.4m,-10.0dBm,运动,0.01,0
2024/12/20,17:18:59,382337,右后,1042,29.47812323,106.4886897,3.8m/s,-1.2m/s,-74.6m,-0.6m,2.0dBm,运动,0.01,0
2024/12/20,17:18:59,620079,前向,41,29.47875677,106.4889939,6.0m/s,1.1m/s,1.3m,5.8m,,其他,0.01,0
2024/12/20,17:18:59,772421,前向,5,29.47892143,106.4890788,0.4m/s,0.0m/s,21.2m,8.0m,,运动,0.01,0
2024/12/20,17:18:59,822433,左前,260,29.47892457,106.4890778,0.5m/s,0.0m/s,21.5m,7.8m,,运动,0.01,0
2024/12/20,17:19:00,6691,左后,768,29.47865997,106.4889645,10.5m/s,0.0m/s,-9.8m,6.4m,-4.0dBm,运动,0.38,0
2024/12/20,17:19:00,6691,左后,776,29.47855731,106.4888918,-0.2m/s,-0.8m/s,-22.8m,3.2m,1.0dBm,运动,0.38,0
2024/12/20,17:19:00,6691,左后,774,29.47869114,106.4889349,0.0m/s,0.0m/s,-7.4m,2.6m,0.0dBm,运动到停止,0.38,0
2024/12/20,17:19:00,22527,左前,266,29.47900815,106.4890978,7.7m/s,1.1m/s,30.9m,6.8m,,运动,0.38,0
2024/12/20,17:19:00,22527,左前,262,29.4788757,106.4890097,1.0m/s,0.1m/s,14.3m,3.2m,,运动,0.38,0
2024/12/20,17:19:00,22527,左前,260,29.47892927,106.4890784,0.8m/s,0.0m/s,22.0m,7.7m,,运动,0.38,0
2024/12/20,17:19:00,22534,前向,8,29.47887564,106.488923,0.5m/s,0.0m/s,11.7m,-4.8m,,其他,0.38,0
2024/12/20,17:19:00,22534,前向,41,29.47876783,106.4890055,6.9m/s,0.9m/s,2.8m,6.5m,,其他,0.38,0
2024/12/20,17:19:00,28104,右后,1042,29.47814503,106.488687,3.8m/s,-1.2m/s,-72.4m,-1.6m,1.0dBm,运动,0.38,0
2024/12/20,17:19:00,28104,右后,1037,29.4781936,106.4886964,3.5m/s,0.0m/s,-67.0m,-2.4m,2.0dBm,运动,0.38,0
2024/12/20,17:19:00,28104,右后,1031,29.47830229,106.4887345,2.8m/s,0.0m/s,-54.4m,-2.6m,14.0dBm,运动,0.38,0
2024/12/20,17:19:00,28104,右后,1027,29.47871162,106.4888427,0.2m/s,-0.2m/s,-8.0m,-6.6m,-11.0dBm,运动到停止,0.38,0
2024/12/20,17:19:00,28104,右后,1040,29.47874628,106.4889011,0.0m/s,0.0m/s,-2.6m,-2.4m,-3.0dBm,运动到停止,0.38,0
2024/12/20,17:19:00,28104,右后,1049,29.47867475,106.4888724,0.0m/s,0.0m/s,-11.0m,-2.6m,5.0dBm,运动到停止,0.38,0
2024/12/20,17:19:00,178131,右后,1026,29.47807073,106.4886487,3.2m/s,0.5m/s,-81.4m,-2.6m,14.0dBm,运动,0.38,0
2024/12/20,17:19:00,272516,前向,5,29.47893268,106.4890775,1.0m/s,0.0m/s,22.3m,7.5m,,运动,0.38,0
2024/12/20,17:19:00,522576,前向,50,29.47880129,106.4890288,5.5m/s,5.0m/s,6.9m,7.5m,,其他,0.38,0
2024/12/20,17:19:00,543533,右前,513,29.47890929,106.4889323,0.9m/s,0.2m/s,15.4m,-5.1m,,运动,0.38,0
2024/12/20,17:19:00,616689,左前,267,29.47882294,106.4889599,0.6m/s,0.3m/s,7.1m,0.4m,,运动,0.38,0
2024/12/20,17:19:00,680622,前向,12,29.47882139,106.4889636,0.7m/s,0.2m/s,7.0m,0.8m,,运动,0.38,0
2024/12/20,17:19:00,680622,前向,20,29.47875875,106.4889036,0.0m/s,0.0m/s,-1.4m,-2.6m,-3.0dBm,运动到停止,0.38,0
2024/12/20,17:19:00,693595,右前,531,29.47882448,106.4889561,0.6m/s,0.1m/s,7.1m,0.0m,,运动,0.38,0
2024/12/20,17:19:00,743563,右前,518,29.47890452,106.4888687,8.0m/s,-3.0m/s,12.9m,-10.8m,,运动,0.38,0
2024/12/20,17:19:00,780750,前向,29,29.47864767,106.4888625,-0.2m/s,0.0m/s,-14.4m,-2.6m,5.0dBm,运动到停止,0.38,0
2024/12/20,17:19:00,893578,右前,515,29.47888028,106.4889507,1.2m/s,0.0m/s,12.7m,-2.4m,,运动,0.38,0
2024/12/20,17:19:00,993589,右前,524,29.47898642,106.488977,3.1m/s,-1.6m/s,24.6m,-3.6m,,运动,0.38,0
2024/12/20,17:19:01,12673,左后,768,29.47874915,106.488991,10.5m/s,0.0m/s,0.0m,5.8m,-5.0dBm,运动,1.26,0
2024/12/20,17:19:01,12673,左后,774,29.47868197,106.4889337,-0.2m/s,0.0m/s,-8.8m,2.8m,-3.0dBm,运动到停止,1.26,0
2024/12/20,17:19:01,12673,左后,776,29.47855499,106.4888931,-0.2m/s,-0.2m/s,-23.4m,3.4m,7.0dBm,运动到停止,1.26,0
2024/12/20,17:19:01,16732,左前,260,29.47894705,106.4890925,3.0m/s,0.0m/s,23.9m,8.4m,,运动,1.26,0
2024/12/20,17:19:01,16732,左前,262,29.47888684,106.4890138,2.1m/s,0.1m/s,15.2m,3.2m,,运动,1.26,0
2024/12/20,17:19:01,16732,左前,267,29.47882571,106.4889652,1.5m/s,0.1m/s,7.3m,0.8m,,运动,1.26,0
2024/12/20,17:19:01,20021,前向,41,29.47883636,106.4890548,7.5m/s,1.1m/s,11.1m,8.7m,,其他,1.26,0
2024/12/20,17:19:01,28241,右后,1026,29.47808979,106.4886689,3.0m/s,0.0m/s,-79.2m,-1.4m,13.0dBm,运动,1.26,0
2024/12/20,17:19:01,28241,右后,1031,29.47832764,106.4887331,2.0m/s,-0.2m/s,-52.2m,-3.6m,7.0dBm,运动,1.26,0
2024/12/20,17:19:01,28241,右后,1049,29.47863898,106.4888592,-0.2m/s,0.0m/s,-15.6m,-2.6m,6.0dBm,运动到停止,1.26,0
2024/12/20,17:19:01,28241,右后,1040,29.47876429,106.4889056,0.0m/s,0.0m/s,-1.0m,-2.6m,-3.0dBm,运动到停止,1.26,0
2024/12/20,17:19:01,43596,右前,524,29.47898794,106.4889797,3.4m/s,-0.5m/s,24.8m,-3.4m,,运动,1.26,0
2024/12/20,17:19:01,43596,右前,515,29.47888217,106.4889514,1.5m/s,0.0m/s,12.8m,-2.4m,,运动,1.26,0
2024/12/20,17:19:01,43596,右前,531,29.47882915,106.4889578,1.3m/s,0.1m/s,7.4m,0.0m,,运动,1.26,0
2024/12/20,17:19:01,43596,右前,513,29.47892196,106.4889315,1.3m/s,0.1m/s,16.4m,-5.6m,,运动,1.26,0
2024/12/20,17:19:01,72717,前向,12,29.47882693,106.4889656,1.6m/s,0.1m/s,7.4m,0.8m,,运动,1.26,0
2024/12/20,17:19:01,372626,前向,8,29.47888433,106.4889274,1.5m/s,0.2m/s,12.0m,-4.7m,,其他,1.26,0
2024/12/20,17:19:01,393642,右前,528,29.47880008,106.4889254,0.9m/s,0.0m/s,3.0m,-2.0m,,运动,1.26,0
2024/12/20,17:19:01,482718,右后,1045,29.4783375,106.4887415,2.0m/s,-7.5m/s,-51.4m,-3.2m,0.0dBm,运动,1.26,0
2024/12/20,17:19:01,528301,右后,1027,29.47857999,106.4888116,4.0m/s,0.5m/s,-23.8m,-5.0m,-1.0dBm,运动,1.26,0
2024/12/20,17:19:01,822719,左前,264,29.47881043,106.4889812,1.1m/s,0.1m/s,5.2m,2.8m,,运动,1.26,0
2024/12/20,17:19:01,866836,左前,265,29.47895522,106.4890788,9.6m/s,3.5m/s,23.3m,6.9m,,运动,1.26,0
2024/12/20,17:19:01,922831,前向,34,29.4789968,106.4889609,4.8m/s,-1.0m/s,24.1m,-5.4m,,其他,1.26,0
2024/12/20,17:19:01,943605,右前,535,29.47884507,106.4888563,9.1m/s,0.4m/s,4.9m,-9.9m,,运动,1.26,0
2024/12/20,17:19:02,12910,左后,774,29.47869134,106.4889373,0.0m/s,0.0m/s,-9.0m,2.8m,-1.0dBm,运动到停止,2.03,-0.01
2024/12/20,17:19:02,12910,左后,776,29.47855288,106.4888973,-0.2m/s,0.0m/s,-24.8m,3.8m,8.0dBm,运动到停止,2.03,-0.01
2024/12/20,17:19:02,22856,左前,265,29.47896401,106.4890831,9.3m/s,1.9m/s,24.1m,7.0m,,运动,2.03,-0.01
2024/12/20,17:19:02,22856,左前,262,29.47891522,106.4890207,4.0m/s,0.2m/s,17.1m,2.9m,,运动,2.03,-0.01
2024/12/20,17:19:02,22856,左前,267,29.47884998,106.4889697,3.0m/s,0.0m/s,8.7m,0.4m,,运动,2.03,-0.01
2024/12/20,17:19:02,22863,前向,8,29.47890241,106.4889315,2.0m/s,0.2m/s,13.1m,-4.9m,,其他,2.03,-0.01
2024/12/20,17:19:02,22863,前向,34,29.4790017,106.4889626,5.2m/s,-1.0m/s,24.5m,-5.4m,,其他,2.03,-0.01
2024/12/20,17:19:02,32853,右后,1027,29.47860249,106.4888181,4.0m/s,0.0m/s,-22.0m,-5.2m,-3.0dBm,运动,2.03,-0.01
2024/12/20,17:19:02,32853,右后,1042,29.47861801,106.4887697,3.0m/s,1.5m/s,-21.8m,-10.2m,-11.0dBm,运动,2.03,-0.01
2024/12/20,17:19:02,32853,右后,1026,29.47811389,106.488682,2.8m/s,0.0m/s,-77.6m,-1.2m,12.0dBm,运动,2.03,-0.01
2024/12/20,17:19:02,32853,右后,1045,29.47834782,106.4887398,1.8m/s,-2.5m/s,-51.2m,-3.8m,2.0dBm,运动,2.03,-0.01
2024/12/20,17:19:02,32853,右后,1040,29.47877398,106.4889092,0.2m/s,0.0m/s,-1.2m,-2.6m,-3.0dBm,运动到停止,2.03,-0.01
2024/12/20,17:19:02,43698,右前,535,29.47885366,106.4888584,8.9m/s,0.2m/s,5.7m,-10.0m,,运动,2.03,-0.01
2024/12/20,17:19:02,43698,右前,524,29.47902933,106.4889987,6.3m/s,0.0m/s,28.4m,-3.0m,,运动,2.03,-0.01
2024/12/20,17:19:02,43698,右前,531,29.47885184,106.488966,2.9m/s,0.1m/s,8.7m,0.0m,,运动,2.03,-0.01
2024/12/20,17:19:02,43698,右前,515,29.47891015,106.4889473,2.6m/s,0.0m/s,14.3m,-3.7m,,运动,2.03,-0.01
2024/12/20,17:19:02,43698,右前,528,29.47881011,106.488929,2.1m/s,0.0m/s,3.2m,-2.0m,,运动,2.03,-0.01
2024/12/20,17:19:02,66856,左前,264,29.47881574,106.4889798,1.5m/s,0.1m/s,5.3m,2.5m,,运动,2.03,-0.01
